user_id,age,gender,weight,height,bmi,goal,sleep_hours,sleep_quality,bedtime_hour,wake_time,fatigue_level,steps_walked,exercise_minutes,exercise_type,calories_burned,heart_rate_avg,calories_intake,protein_intake,junk_food_freq,water_intake,meal_frequency,stress_level,mood,screen_time,work_hours,social_interaction,meditation_minutes,hair_condition,skin_condition,sun_exposure,water_quality,workout_plan,diet_plan,lifestyle_change,mental_care,hair_skin_care
U0373,29,Male,77,174,25.4,weight_loss,5.0,3,23,5,10,3108,57,none,318,71,2313,60,0,1.6,4,5,5,3,11,high,3,3,4,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0374,28,Female,85,169,29.8,muscle_gain,7.5,1,1,8,3,11088,37,strength,216,102,2379,144,2,2.0,2,3,4,9,11,low,25,1,4,2,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0375,34,Male,71,175,23.2,maintain,8.4,4,21,5,4,10636,1,cardio,267,97,3120,90,0,2.7,2,2,10,5,11,high,29,2,5,0,good,Moderate Workout,Low Carb,None,None,Maintain Routine
U0376,24,Female,79,152,34.2,stress_relief,5.3,1,23,4,6,5711,21,strength,160,82,2269,79,1,2.0,2,1,7,9,10,low,15,4,5,2,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0377,34,Male,55,175,18.0,maintain,5.2,2,21,4,7,1565,53,strength,334,95,2582,65,2,3.9,4,9,1,8,5,high,12,4,1,4,poor,Light Cardio,Balanced Diet,Improve Sleep,Meditation,Skin Care
U0378,38,Female,92,167,33.0,stress_relief,5.5,1,0,8,10,5927,39,none,424,63,3029,57,4,1.4,2,4,1,5,6,medium,14,2,2,0,poor,Weight Loss Workout,Low Carb,Improve Sleep,Relaxation,Hydration
U0379,49,Male,93,180,28.7,weight_loss,8.5,5,23,4,9,5284,28,strength,445,63,1740,43,1,2.9,3,3,7,6,4,high,3,5,5,2,poor,Weight Loss Workout,High Protein,None,None,Maintain Routine
U0380,38,Female,87,184,25.7,stress_relief,6.5,5,0,7,1,10971,53,none,273,108,2289,107,0,3.7,3,1,6,2,7,high,18,1,1,4,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0381,23,Male,80,165,29.4,weight_loss,6.9,1,1,9,10,9663,9,cardio,176,62,3222,143,3,1.4,5,3,7,6,11,low,0,2,1,4,poor,Weight Loss Workout,Low Carb,None,None,Hydration
U0382,46,Female,73,156,30.0,maintain,6.0,5,0,6,8,7452,6,cardio,212,87,3160,101,6,2.6,3,5,1,2,8,medium,1,2,2,0,poor,Weight Loss Workout,Low Carb,None,Relaxation,Skin Care
U0383,39,Female,82,175,26.8,weight_loss,4.9,5,1,8,8,2406,25,none,181,90,3023,71,3,3.2,2,3,3,3,4,medium,18,2,5,2,average,Weight Loss Workout,Low Carb,Improve Sleep,Relaxation,Maintain Routine
U0384,18,Female,58,173,19.4,weight_loss,6.1,5,23,4,6,5512,31,mixed,184,98,1883,113,1,3.5,2,9,1,3,6,medium,19,2,1,1,good,Moderate Workout,Balanced Diet,None,Meditation,Skin Care
U0385,23,Male,87,174,28.7,stress_relief,8.1,3,23,5,10,5535,35,mixed,363,76,2234,66,4,3.0,4,4,6,9,5,medium,2,5,1,4,poor,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Skin Care
U0386,41,Female,87,181,26.6,stress_relief,4.2,3,0,8,8,1544,9,mixed,291,63,1974,121,4,2.5,4,4,1,9,6,low,21,1,1,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0387,34,Female,65,157,26.4,muscle_gain,8.1,1,21,5,6,9118,4,none,179,77,2188,111,0,4.0,2,8,3,3,4,medium,4,3,2,1,good,Weight Loss Workout,Balanced Diet,None,Meditation,Skin Care
U0388,48,Male,88,167,31.6,stress_relief,7.9,1,23,4,9,4231,37,strength,499,111,2040,45,3,3.2,5,9,8,9,8,low,2,3,1,0,average,Weight Loss Workout,High Protein,Reduce Screen Time,Meditation,Skin Care
U0389,35,Female,90,158,36.1,muscle_gain,8.5,3,0,5,1,3273,45,none,296,73,2334,52,6,2.0,2,7,6,3,4,low,15,1,2,4,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0390,39,Female,72,166,26.1,muscle_gain,5.0,1,0,6,8,5218,21,none,432,67,2582,94,0,1.6,2,9,7,8,11,high,4,5,1,5,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0391,23,Male,65,168,23.0,weight_loss,7.5,5,1,6,8,1209,55,mixed,253,69,1914,126,4,1.9,2,7,8,4,6,high,3,3,3,4,average,Light Cardio,Balanced Diet,None,None,Hydration
U0392,24,Female,92,160,35.9,weight_loss,7.1,1,1,7,9,6266,2,mixed,398,74,3460,136,2,3.5,5,4,1,5,8,low,4,5,3,5,poor,Weight Loss Workout,Low Carb,None,Relaxation,Maintain Routine
U0393,37,Male,79,153,33.7,maintain,4.1,1,1,6,7,10531,45,strength,429,107,3386,66,6,1.7,3,2,3,3,7,high,0,5,2,5,poor,Weight Loss Workout,Low Carb,Improve Sleep,Relaxation,Hydration
U0394,28,Male,71,157,28.8,stress_relief,8.8,1,22,4,6,6876,20,strength,158,78,2039,101,5,1.5,5,5,8,3,10,high,17,1,2,0,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0395,19,Female,85,150,37.8,weight_loss,6.2,4,21,4,6,10632,41,cardio,273,81,1844,90,1,3.7,5,8,7,4,7,low,24,1,2,5,poor,Weight Loss Workout,Balanced Diet,None,Meditation,Skin Care
U0396,36,Male,96,162,36.6,maintain,6.5,5,21,2,5,9953,34,none,301,78,2624,100,5,3.7,2,10,2,7,11,low,11,4,3,5,average,Weight Loss Workout,Balanced Diet,None,Meditation,Maintain Routine
U0397,30,Male,50,170,17.3,maintain,6.7,4,21,5,10,2538,26,mixed,326,87,1569,99,6,3.0,4,1,8,6,4,medium,12,4,5,4,poor,Strength Training,Balanced Diet,None,None,Maintain Routine
U0398,45,Female,67,179,20.9,stress_relief,8.2,2,21,4,1,9050,59,strength,324,84,3091,60,4,2.8,3,1,7,6,6,high,17,1,2,1,average,Moderate Workout,Low Carb,None,None,Skin Care
U0399,38,Male,61,179,19.0,maintain,4.9,4,21,5,9,7739,49,none,487,113,2689,146,6,3.0,4,5,6,7,11,low,29,1,3,1,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0400,20,Male,96,151,42.1,weight_loss,7.1,3,22,5,4,4037,41,cardio,490,74,2583,69,2,2.5,3,10,7,6,11,low,10,3,2,1,good,Weight Loss Workout,Balanced Diet,None,Meditation,Skin Care
U0401,41,Female,77,155,32.0,stress_relief,4.9,2,22,6,9,9326,49,mixed,163,102,3170,70,2,2.8,4,2,4,7,7,low,19,2,3,1,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0402,41,Female,80,184,23.6,weight_loss,8.1,3,22,5,5,5975,47,cardio,346,94,3407,74,5,2.4,4,6,9,5,10,low,19,3,2,0,poor,Moderate Workout,Low Carb,None,None,Skin Care
U0403,36,Male,62,172,21.0,maintain,4.2,3,1,9,9,11742,22,mixed,402,75,1734,85,5,3.2,4,1,7,2,4,low,28,2,5,2,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0404,37,Female,56,182,16.9,stress_relief,8.9,4,23,4,4,11880,49,none,344,106,3203,126,3,3.5,2,7,8,8,9,low,22,3,5,4,good,Strength Training,Low Carb,Reduce Screen Time,None,Maintain Routine
U0405,23,Male,73,165,26.8,maintain,6.8,1,21,2,1,1496,55,mixed,272,89,1671,139,1,3.8,2,2,4,4,10,medium,14,3,2,3,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0406,47,Male,85,156,34.9,weight_loss,5.3,4,1,9,5,5150,28,strength,257,88,1909,112,1,1.7,3,3,5,7,6,high,25,3,5,0,good,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0407,26,Male,64,162,24.4,muscle_gain,5.0,5,23,6,8,11783,19,mixed,493,72,2714,122,2,1.9,5,9,6,6,7,high,1,2,1,1,average,Moderate Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0408,20,Female,72,153,30.8,weight_loss,7.5,1,22,4,1,5087,56,none,403,79,2504,31,6,1.1,2,4,1,6,7,high,11,2,2,3,good,Weight Loss Workout,High Protein,None,Relaxation,Hydration
U0409,27,Female,52,172,17.6,stress_relief,8.0,5,21,5,3,7305,36,mixed,160,67,2594,99,2,2.1,3,3,10,2,8,low,20,3,2,5,average,Strength Training,Balanced Diet,None,None,Skin Care
U0410,44,Female,66,156,27.1,weight_loss,5.3,2,22,5,3,7651,32,strength,328,106,2106,64,0,3.6,4,6,9,4,4,low,11,5,4,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0411,23,Female,54,153,23.1,weight_loss,5.6,4,0,8,5,4044,55,cardio,165,118,3298,78,0,1.6,4,2,2,2,5,medium,28,1,2,1,poor,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Hydration
U0412,27,Male,72,178,22.7,maintain,4.7,1,22,6,9,10679,35,mixed,406,92,3410,124,5,1.2,5,6,6,6,11,medium,28,2,3,4,poor,Moderate Workout,Low Carb,Improve Sleep,None,Hydration
U0413,37,Female,92,150,40.9,muscle_gain,8.9,1,23,7,7,7025,50,cardio,327,61,2357,146,1,2.5,5,6,10,2,9,medium,3,3,2,0,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0414,33,Female,97,174,32.0,muscle_gain,8.9,5,23,6,9,5419,24,none,222,85,2388,90,3,1.7,2,2,6,6,9,low,19,5,3,3,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0415,26,Male,76,171,26.0,muscle_gain,8.4,5,22,3,3,9457,5,strength,212,64,2901,99,6,1.9,4,9,3,3,8,high,15,3,4,2,average,Weight Loss Workout,Low Carb,None,Meditation,Hydration
U0416,19,Female,92,155,38.3,muscle_gain,7.9,5,23,5,9,6712,46,strength,202,113,2194,124,2,1.3,2,1,4,5,5,medium,7,3,4,0,average,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0417,18,Female,92,182,27.8,weight_loss,4.3,1,23,6,5,10609,55,mixed,219,66,2028,90,1,2.0,4,6,1,3,8,medium,29,2,1,5,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0418,46,Female,65,173,21.7,maintain,7.4,3,23,4,2,2188,12,strength,328,85,2889,110,0,1.2,3,7,10,9,7,high,23,5,5,3,good,Light Cardio,Low Carb,Reduce Screen Time,None,Hydration
U0419,33,Female,97,175,31.7,maintain,5.6,4,1,7,10,11748,53,strength,362,104,2046,44,0,1.5,2,10,6,4,9,high,23,5,1,4,good,Weight Loss Workout,High Protein,Improve Sleep,Meditation,Hydration
U0420,49,Female,81,181,24.7,weight_loss,7.5,5,0,6,2,2250,16,strength,213,115,3315,95,4,2.4,4,5,3,6,8,low,2,3,4,3,average,Light Cardio,Low Carb,None,Relaxation,Maintain Routine
U0421,35,Female,82,185,24.0,stress_relief,8.3,1,21,5,5,7711,30,none,157,71,1675,60,3,2.0,3,7,4,6,11,low,6,4,2,5,poor,Moderate Workout,Balanced Diet,None,None,Skin Care
U0422,24,Male,78,159,30.9,weight_loss,7.2,2,23,7,1,3696,44,cardio,364,66,3179,48,6,3.4,4,10,10,6,7,high,20,2,4,1,good,Weight Loss Workout,Low Carb,None,Meditation,Maintain Routine
U0423,22,Male,84,161,32.4,weight_loss,7.2,2,22,3,7,9328,21,none,104,71,2780,73,5,1.5,4,3,3,8,5,high,17,2,5,1,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,Relaxation,Hydration
U0424,20,Female,52,172,17.6,maintain,4.4,2,0,7,4,4544,23,mixed,108,105,2432,123,4,3.5,5,8,5,5,11,high,14,5,5,4,average,Strength Training,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0425,35,Male,57,153,24.3,stress_relief,6.4,2,1,6,10,11858,47,mixed,272,86,1963,148,1,3.9,4,6,8,8,5,low,13,3,4,0,average,Moderate Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0426,49,Male,55,161,21.2,maintain,5.4,5,1,7,9,6880,23,cardio,499,111,2091,35,4,2.6,3,6,9,5,4,medium,6,3,1,4,poor,Moderate Workout,High Protein,Improve Sleep,None,Skin Care
U0427,47,Male,67,164,24.9,maintain,6.3,2,22,5,8,3274,38,mixed,342,77,3112,74,2,1.2,2,6,9,5,6,medium,6,5,3,2,poor,Light Cardio,Low Carb,None,None,Hydration
U0428,26,Female,87,185,25.4,stress_relief,6.2,5,1,7,10,3422,44,cardio,113,98,2168,145,5,1.0,2,2,7,5,9,high,0,4,3,3,poor,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0429,20,Male,75,176,24.2,stress_relief,8.4,3,21,4,5,7099,13,mixed,195,85,3146,99,2,3.3,5,3,5,6,11,low,12,3,5,0,average,Moderate Workout,Low Carb,None,None,Maintain Routine
U0430,30,Male,76,185,22.2,stress_relief,6.1,3,1,6,9,10916,43,strength,324,105,2665,37,5,1.7,3,7,8,2,10,high,22,5,1,0,average,Moderate Workout,High Protein,None,None,Hydration
U0431,20,Female,65,182,19.6,stress_relief,7.7,5,21,3,7,4853,58,cardio,408,98,2906,56,6,1.9,3,7,1,5,5,low,7,3,5,5,average,Moderate Workout,Low Carb,None,Relaxation,Hydration
U0432,39,Male,96,188,27.2,weight_loss,4.0,5,0,5,8,6134,35,cardio,446,103,3392,100,4,1.1,3,4,4,6,11,low,7,5,5,5,poor,Weight Loss Workout,Low Carb,Improve Sleep,None,Hydration
U0433,18,Female,53,183,15.8,stress_relief,6.8,1,21,4,3,9014,30,strength,345,88,3158,88,5,1.0,2,6,8,6,4,low,18,2,3,1,poor,Strength Training,Low Carb,None,None,Hydration
U0434,22,Female,67,170,23.2,maintain,6.3,5,1,8,7,8636,36,strength,125,101,2531,102,2,3.3,4,5,8,2,10,high,20,3,1,2,good,Moderate Workout,Balanced Diet,None,None,Skin Care
U0435,22,Male,63,177,20.1,stress_relief,8.8,2,0,5,8,10107,4,strength,385,83,2246,133,6,2.0,5,4,7,5,8,high,28,5,3,5,good,Moderate Workout,Balanced Diet,None,None,Maintain Routine
U0436,38,Male,91,163,34.3,stress_relief,6.8,2,0,7,7,1092,40,cardio,151,68,1680,86,3,2.5,4,5,10,5,8,low,10,1,4,0,average,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0437,47,Female,95,151,41.7,maintain,9.0,3,1,7,5,4464,19,mixed,125,77,3118,32,0,1.3,4,1,1,8,10,high,1,1,1,4,poor,Weight Loss Workout,Low Carb,Reduce Screen Time,Relaxation,Hydration
U0438,32,Male,77,168,27.3,maintain,7.7,5,23,4,5,10408,8,cardio,473,60,1886,140,1,2.5,3,7,10,9,7,low,21,3,1,0,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Skin Care
U0439,37,Male,50,172,16.9,muscle_gain,4.5,4,22,5,5,8420,0,mixed,206,87,2964,32,2,2.9,5,2,9,5,5,high,7,3,2,5,good,Strength Training,Low Carb,Improve Sleep,None,Skin Care
U0440,18,Female,92,184,27.2,stress_relief,8.0,2,23,6,10,9954,23,cardio,323,96,1631,42,0,2.6,3,8,5,9,10,low,27,2,4,4,poor,Weight Loss Workout,High Protein,Reduce Screen Time,Meditation,Maintain Routine
U0441,29,Male,83,163,31.2,muscle_gain,6.2,4,0,7,10,6775,9,cardio,293,94,2990,35,2,1.1,5,3,8,7,5,high,5,5,2,5,poor,Weight Loss Workout,Low Carb,None,None,Hydration
U0442,45,Female,96,159,38.0,stress_relief,6.7,3,22,5,1,6604,22,mixed,368,72,3078,40,6,2.2,3,3,4,7,9,high,4,2,1,3,average,Weight Loss Workout,Low Carb,None,None,Skin Care
U0443,25,Male,51,161,19.7,maintain,5.5,1,22,5,7,4819,7,mixed,431,94,2476,121,0,3.5,5,6,9,2,9,low,12,3,3,4,average,Moderate Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0444,29,Female,97,183,29.0,weight_loss,7.7,3,21,5,5,4439,24,mixed,436,83,2416,31,6,3.2,3,3,9,2,7,medium,27,3,5,2,average,Weight Loss Workout,High Protein,None,None,Maintain Routine
U0445,49,Female,57,169,20.0,weight_loss,8.9,4,22,3,8,10228,20,none,390,82,1801,44,1,3.2,5,9,4,5,6,low,2,1,3,1,good,Moderate Workout,High Protein,None,Meditation,Maintain Routine
U0446,49,Female,63,166,22.9,stress_relief,8.8,2,23,7,6,9823,24,strength,403,98,2058,123,4,3.4,4,9,4,3,6,medium,20,1,5,4,good,Moderate Workout,Balanced Diet,None,Meditation,Maintain Routine
U0447,31,Male,96,166,34.8,weight_loss,8.2,3,0,8,7,3868,15,strength,360,68,2185,133,5,2.0,3,4,4,3,8,low,28,3,5,1,poor,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0448,48,Male,81,184,23.9,muscle_gain,8.5,1,22,6,4,7163,47,mixed,293,79,3146,111,0,1.5,2,3,8,7,7,high,17,4,5,0,average,Moderate Workout,Low Carb,None,None,Hydration
U0449,45,Female,65,156,26.7,maintain,8.2,4,21,2,4,4060,46,mixed,106,91,1739,96,6,1.3,3,6,8,9,10,medium,5,2,3,4,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Hydration
U0450,23,Female,61,182,18.4,stress_relief,7.6,2,1,8,7,1372,39,strength,344,108,2692,145,4,3.6,3,9,2,9,7,medium,4,3,2,1,average,Light Cardio,Balanced Diet,Reduce Screen Time,Meditation,Skin Care
U0451,42,Female,59,170,20.4,weight_loss,6.6,5,21,2,8,7189,7,none,118,87,3465,134,5,2.5,3,10,8,7,9,medium,10,5,3,3,good,Moderate Workout,Low Carb,None,Meditation,Maintain Routine
U0452,46,Male,84,167,30.1,maintain,4.7,2,1,8,10,5666,10,none,338,101,1802,124,6,1.6,2,10,9,2,4,medium,14,4,2,5,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0453,29,Male,53,164,19.7,stress_relief,4.9,2,23,6,8,1543,43,none,471,68,2202,134,5,3.8,2,7,9,3,8,medium,26,4,4,1,poor,Light Cardio,Balanced Diet,Improve Sleep,None,Maintain Routine
U0454,33,Male,79,163,29.7,weight_loss,7.1,1,22,4,2,11038,39,mixed,369,65,2245,133,5,2.4,2,1,3,5,11,low,26,5,1,0,average,Weight Loss Workout,Balanced Diet,None,Relaxation,Skin Care
U0455,28,Male,63,172,21.3,muscle_gain,8.2,4,23,7,4,2126,33,strength,162,97,2395,79,5,3.4,5,8,8,2,5,high,3,4,1,2,average,Light Cardio,Balanced Diet,None,Meditation,Skin Care
U0456,39,Male,94,189,26.3,maintain,5.1,5,1,9,10,7227,32,mixed,417,88,1842,53,1,2.7,2,4,2,3,9,low,17,2,4,2,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0457,28,Female,74,174,24.4,weight_loss,8.0,1,23,6,1,9771,28,none,420,113,3449,122,3,1.5,5,4,6,6,10,low,10,1,1,1,poor,Moderate Workout,Low Carb,None,None,Hydration
U0458,48,Female,80,161,30.9,muscle_gain,8.2,2,1,6,3,4996,50,mixed,231,82,3447,45,6,2.5,2,1,8,6,7,medium,4,2,4,4,good,Weight Loss Workout,Low Carb,None,None,Maintain Routine
U0459,42,Male,55,183,16.4,weight_loss,6.7,1,0,5,5,11400,37,mixed,305,76,3092,112,0,3.7,3,6,6,2,9,medium,2,2,3,2,poor,Strength Training,Low Carb,None,None,Maintain Routine
U0460,45,Male,69,153,29.5,maintain,6.6,1,22,6,8,2701,6,mixed,352,66,2701,81,1,1.7,4,9,4,3,8,medium,15,1,5,3,average,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0461,18,Female,57,179,17.8,weight_loss,8.9,2,0,5,3,8989,25,cardio,449,87,1855,55,1,3.8,5,7,2,7,9,high,14,1,5,1,average,Strength Training,Balanced Diet,None,Relaxation,Maintain Routine
U0462,40,Female,84,172,28.4,maintain,8.7,4,22,4,9,9638,33,cardio,264,102,3377,144,6,3.2,5,7,1,2,8,high,5,5,2,2,good,Weight Loss Workout,Low Carb,None,Relaxation,Skin Care
U0463,32,Female,62,154,26.1,muscle_gain,8.9,3,1,9,2,6396,53,strength,251,99,2122,114,0,2.4,2,7,6,5,5,medium,27,3,2,5,average,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0464,41,Male,55,150,24.4,weight_loss,6.5,4,22,3,7,8086,2,mixed,420,86,3339,117,5,2.2,4,8,7,5,10,medium,28,1,5,0,average,Moderate Workout,Low Carb,None,Meditation,Maintain Routine
U0465,30,Male,97,159,38.4,maintain,7.4,4,21,2,4,10915,22,strength,407,69,2697,57,0,3.4,4,2,2,9,7,medium,25,2,5,1,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,Relaxation,Maintain Routine
U0466,38,Female,52,187,14.9,stress_relief,5.8,1,1,6,2,10025,38,cardio,335,93,2053,49,0,2.9,5,10,5,2,4,low,1,1,2,5,poor,Strength Training,High Protein,Improve Sleep,Meditation,Skin Care
U0467,31,Female,84,166,30.5,weight_loss,5.4,3,23,7,1,9556,52,mixed,234,105,3424,53,3,3.3,2,5,4,4,8,medium,14,3,5,2,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0468,26,Male,66,175,21.6,stress_relief,7.5,3,1,6,9,11060,0,cardio,146,63,2239,92,3,3.5,2,6,8,5,9,high,13,1,2,3,average,Moderate Workout,Balanced Diet,None,None,Skin Care
U0469,41,Female,52,163,19.6,weight_loss,4.4,2,23,5,6,9978,34,mixed,424,69,1988,62,4,1.0,4,6,8,4,6,medium,7,5,4,5,average,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0470,20,Female,62,182,18.7,stress_relief,8.1,3,23,6,6,1730,40,cardio,461,62,2526,113,3,1.7,4,10,8,4,11,medium,19,3,4,2,good,Light Cardio,Balanced Diet,None,Meditation,Hydration
U0471,29,Female,71,162,27.1,maintain,6.6,4,1,7,2,1158,59,cardio,209,96,3312,43,0,3.5,5,7,3,3,7,medium,18,3,1,5,poor,Weight Loss Workout,Low Carb,None,Relaxation,Skin Care
U0472,46,Male,59,152,25.5,maintain,4.9,1,23,6,5,1324,57,strength,149,85,3107,98,6,3.0,4,5,8,2,7,low,14,4,5,3,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0473,22,Female,90,159,35.6,stress_relief,7.2,4,0,8,10,8422,35,strength,336,72,2697,111,0,2.7,4,6,9,6,8,medium,5,3,4,3,good,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0474,21,Male,70,180,21.6,maintain,5.7,5,22,4,6,1528,6,none,167,96,1793,125,2,2.7,3,4,8,6,6,high,16,3,5,2,average,Light Cardio,Balanced Diet,Improve Sleep,None,Maintain Routine
U0475,44,Female,51,165,18.7,weight_loss,6.1,3,21,5,6,5210,6,strength,241,97,1706,140,6,3.3,4,9,5,6,8,low,5,2,3,3,good,Moderate Workout,Balanced Diet,None,Meditation,Maintain Routine
U0476,44,Male,52,158,20.8,muscle_gain,5.3,3,0,8,1,1056,52,strength,243,110,1867,104,1,1.7,4,1,10,5,8,medium,8,4,3,3,average,Light Cardio,Balanced Diet,Improve Sleep,None,Hydration
U0477,25,Female,88,176,28.4,maintain,6.7,5,0,8,3,9625,46,strength,497,112,3451,135,3,3.3,5,10,8,6,7,high,25,4,3,2,average,Weight Loss Workout,Low Carb,None,Meditation,Maintain Routine
U0478,44,Female,98,185,28.6,maintain,5.5,1,22,5,4,8686,7,mixed,166,104,3173,143,6,1.2,3,5,7,2,6,medium,6,1,3,5,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Hydration
U0479,21,Female,97,172,32.8,maintain,7.4,3,23,7,1,10118,9,cardio,449,108,3440,129,4,2.8,5,9,6,2,7,low,16,2,5,4,good,Weight Loss Workout,Low Carb,None,Meditation,Maintain Routine
U0480,20,Female,79,165,29.0,muscle_gain,8.2,5,22,5,1,7412,29,cardio,415,118,2224,57,1,1.2,2,2,7,4,4,low,10,1,5,5,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0481,37,Female,83,155,34.5,maintain,5.2,4,1,8,9,11393,49,cardio,113,111,1876,65,5,1.4,4,8,10,2,10,low,26,1,1,1,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0482,43,Male,50,185,14.6,stress_relief,6.4,4,21,2,3,7147,4,cardio,336,82,1515,51,4,3.1,3,1,7,5,9,high,15,5,3,0,good,Strength Training,Balanced Diet,None,None,Maintain Routine
U0483,35,Male,73,152,31.6,stress_relief,7.1,5,23,5,7,6486,16,strength,298,111,1515,82,3,2.5,5,5,6,5,6,medium,4,1,2,2,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0484,39,Male,86,189,24.1,maintain,7.7,4,21,2,6,9078,6,strength,164,97,3486,130,3,2.6,2,2,1,2,8,high,19,2,5,1,good,Moderate Workout,Low Carb,None,Relaxation,Maintain Routine
U0485,39,Female,93,162,35.4,maintain,8.7,3,1,7,2,1824,56,strength,157,111,1992,58,2,1.7,2,3,9,7,10,low,6,3,5,2,poor,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0486,40,Female,54,167,19.4,maintain,6.1,2,22,6,8,9722,46,cardio,245,109,3321,95,4,3.5,3,4,10,6,5,low,25,4,1,3,good,Moderate Workout,Low Carb,None,None,Skin Care
U0487,47,Female,93,176,30.0,muscle_gain,7.1,2,0,8,1,4770,14,strength,484,70,2578,31,0,1.2,5,6,6,3,5,high,16,2,3,1,average,Weight Loss Workout,High Protein,None,None,Hydration
U0488,38,Female,52,155,21.6,weight_loss,4.1,5,22,4,6,10787,23,none,167,81,1907,69,4,2.5,5,6,2,2,9,low,22,2,5,5,average,Moderate Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0489,41,Male,61,162,23.2,weight_loss,6.6,5,22,5,9,5942,49,mixed,150,111,2133,68,1,3.6,2,8,5,5,10,high,26,1,2,0,good,Moderate Workout,Balanced Diet,None,Meditation,Skin Care
U0490,47,Female,75,187,21.4,weight_loss,8.6,4,1,7,3,6807,56,cardio,486,91,1662,48,5,2.3,2,4,8,4,11,low,1,2,3,4,poor,Moderate Workout,High Protein,None,None,Maintain Routine
U0491,27,Male,52,154,21.9,muscle_gain,4.1,3,22,5,8,3391,16,mixed,301,61,2183,52,5,1.5,4,8,3,2,8,high,28,5,5,0,average,Light Cardio,Balanced Diet,Improve Sleep,Meditation,Hydration
U0492,33,Female,73,164,27.1,muscle_gain,5.9,5,0,7,10,10666,1,strength,120,68,2341,65,2,2.1,5,6,1,7,5,low,11,3,1,3,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0493,46,Male,55,168,19.5,weight_loss,7.4,3,22,4,5,2399,1,none,207,89,3318,100,3,2.0,4,1,4,2,9,low,2,2,2,1,average,Light Cardio,Low Carb,None,None,Skin Care
U0494,32,Male,75,150,33.3,stress_relief,8.8,3,1,8,2,8501,20,strength,102,110,3075,97,3,1.3,2,8,1,8,8,high,26,5,4,0,average,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Hydration
U0495,27,Female,71,167,25.5,weight_loss,7.2,2,1,7,5,6125,20,none,135,66,2879,54,2,3.4,2,10,2,9,8,medium,4,2,4,0,average,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Maintain Routine
U0496,23,Female,61,185,17.8,maintain,7.7,4,1,7,3,10745,15,none,270,96,1828,32,5,3.3,3,4,9,6,11,high,9,5,1,3,good,Strength Training,High Protein,None,None,Skin Care
